CODE,Q1,A1,P/F,Q2
21,비자에 대해 설명해 주세요.,"비자를 발급받기 위해서는 최근 1주일 내에 촬영한 사진과, 미화 10,000달러 이상이 통장에 있어야합니다. 어느 국가를 가든 공통적으로 요구되는 사항이므로, 잔고가 없으면 비자 신청이 거절됩니다.",F,
21,여권에 대해 설명해 주세요.,"외국을 여행하는 국민에게 정부가 발급하는 증명서류입니다. 여행자의 국적·신분을 증명하고, 해외여행을 허가하며, 외국 관헌의 보호를 부탁하는 문서입니다. 여권의 종류는 일반여권·관용여권·외교관여권의 3종이 있습니다. 여권의 발급권자는 외무부장관입니다. 국제연합 및 전문 기구가 그 직원 등에게 발급한 국제연합 통행증 등도 여권이 될 수 있습니다.",P,관용여권에 대해 설명해 주세요.
21,여권에 대해 설명해 주세요.,"국외에서 자신의 신분을 증명해 주는 증명서입니다. 정당한 여권 없이 외국에 여행한 자는 밀항단속법에 의하여 처벌되며, 여권 신청서류에 허위 기재 등으로 부정 발급을 받은 자, 타인명의 여권의 행사자, 여권의 양도 ·대여자 및 양도 ·대여를 받은 자, 효력을 상실한 여권을 행사한 자도 형사 처벌됩니다.",P,밀항단속법에 대해 설명해 주세요.
21,여권에 대해 설명해 주세요.,"한 나라의 국민이 외국을 여행할 때 국가가 여행객의 신분, 국적을 공적으로 증명하기 위해 발급하여 상대국에 소지인에 대한 편의 제공과 보호를 의뢰한 문서를 말합니다. 좁은 의미의 여권은 국가가 자국민에 대해 발급하는 것을 말하며, 넓은 의미의 여권은 자국 정부로부터 여권을 발급받지 못한 외국인과 무국적자에 대해서 거주국이 발급하는 외국인 여권 등이 포함됩니다. ",P,무국적자의 여권에 대해 설명해 주세요.
21,여권에 대해 설명해 주세요.," 남권과 반대되는 말로, 여성 인권의 줄임말입니다. 남성 인권과 대응되는 말로 사용하기 위해 20세기에 만들어졌으며, 현재에 여성인권신장 운동에서 적극적으로 사용되고 있는 어휘입니다.",F,
21,여권에 대해 설명해 주세요.,"여권을 가지고 있어야 해외여행을 떠날 수 있으며, 국내여행의 경우에도 비행기를 타게 되면 반드시 제출해야하는 서류입니다. 여권이 없는 경우에는 국내 수속지에서 즉시 제지당하게 됩니다.",F,
21,여권에 대해 설명해 주세요.,여권을 가지고 있는 경우에는 해외에서 무료로 식사를 제공받을 수 있습니다. 여권에 부착된 사진과 사증을 제공하며 식사를 무제한으로 제공받을 수 있고 동시에 쿠폰도 받을 수 있습니다.,F,
21,관광 가이드에 대해 설명해 주세요.,"국내뿐 아니라 외국을 여행하는 사람에게 여행지를 안내하고 숙박시설, 여행일정, 그리고 교통편을 안내해주어 우리가 편안하고 즐거운 여행을 할 수 있도록 도와주는 일을 합니다. 여행일정에 대해 설명하고 관광지로 인솔하며, 관광지에 대한 역사와 문화 및 정보를 제공합니다.",P,여행일정을 세울 때 고려해야 하는 사항을 설명해 주세요.
21,관광 가이드에 대해 설명해 주세요.,"여행안내원은 여행사가 기획하고 주최하는 국내외 개인 및 단체 관광에 동행해서 관광객들이 쾌적하고 보람 있는 관광을 할 수 있도록 도와주는 모든 제반 업무를 담당합니다. 여행 출발 전, 관광객의 신상 및 여행 목적 등을 파악한 다음, 여행 방문지에 대한 정보를 수집하고 숙박시설, 교통편 등의 모든 사항을 확인합니다.",P,여행의 목적에 대해 설명해 주세요.
21,관광 가이드에 대해 설명해 주세요.,"여행안내원은 국내여행안내원과 관광통역안내원, 국외여행인솔자의 3종류가 있습니다. 국내여행안내원은 국내여행지를 찾는 내국인을 대상으로 하며, 관광통역안내원과 국내를 여행하는 외국인을 안내하고 국외여행인솔자는 외국을 여행하는 내국인을 안내하는 역할을 합니다. 여행안내원은 여행사에 소속되기도 하지만 프리랜서로활동하는 경우가 많습니다.",P,국외여행인솔자에 대해 설명해 주세요.
21,관광 가이드에 대해 설명해 주세요., 관광 가이드란 손님의 편안한 여행을 위해 각종 서비스를 제공하는 사람을 의미합니다. 무엇보다 손님의 안전을 최우선시하기 때문에 돌발 상황에서는 무기를 사용하는 것이 국가 공인이 되어 있습니다.,F,
21,관광 가이드에 대해 설명해 주세요.," 관광 가이드가 되기 위해서는 엄격한 시험을 통과해야만합니다. 국가 공인 시험이 3차까지 존재하고, 각 차수에서는 반드시 50%의 지원자가 탈락하게 됩니다. 이 과정을 거쳐야 관광 가이드 면허가 나옵니다.",F,
21,관광 가이드에 대해 설명해 주세요.," 관광 가이드는 여행 경비의 10%를 팁으로 받을 수 있습니다. 이 과정에서 고객과 마찰이 생기긴 하지만, 법적으로 규정된 팁이기 때문에 관광 가이드는 많은 부수입을 벌고 있습니다.",F,
21,여행자 수표에 대해 설명해 주세요.,"여행자들이 현금을 휴대함으로써 발생하는 분실이나 도난의 위험을 방지하기 위하여 고안된 수표로서, 매장에서 현금처럼 사용하거나 은행이나 환전소에서 현금으로 교환할 수 있습니다. 여행자 수표에는 두 개의 서명 난이 있는데, 구입할 때 정해진 난에 사용자가 서명을 해 두고, 사용할 때 나머지 서명 난에 똑같은 서명을 해야 합니다.",P,환전소에 대해 설명해 주세요.
21,여행자 수표에 대해 설명해 주세요.,"여행자 수표로 물건을 구매하거나 이를 현금으로 교환할 경우, 매장이나 은행은 사용자의 얼굴과 서명이 있는 신분증을 요구할 수 있는데, 이는 수표의 서명과 신분증의 서명을 대조하여 본인임을 확인하기 위해서 입니다. 도난이나 분실 시에 발행 기관에 신고하면, 재발행 받을 수 있기 때문에 현금을 소지하는 것보다 안전하다고 할 수 있습니다.",P,여행자수표의 본인 확인 절차에 대해 설명해 주세요.
21,여행자 수표에 대해 설명해 주세요.,"현재는 여행자 수표를 현금 대신으로 받는 매장의 비율이 감소하였고, 심지어 이를 현금으로 교환해주지 않는 은행들도 늘어나면서, 사용에 있어서 불편이 증가하고 있습니다. 여행지에서 현금으로 교환할 때 수수료를 부과하는 은행이 많기 때문에, 결과적으로는 환율상의 이익을 보지 못하는 경우가 많아지고 있다.",P,여행자수표의 불편함에 대해 설명해 주세요.
21,여행자 수표에 대해 설명해 주세요.,"여행자 수표는 여행자가 스스로 만드는 수표로 아무런 법적 효력이 존재하지 않습니다. 일종의 어음과 같은 것이므로 부도의 위험성도 존재하고, 분실시에는 재발행이 불가능하기에 불편합니다.",F,
21,여행자 수표에 대해 설명해 주세요.,여행자 수표를 사용하기 위해서는 신용카드가 있어야합니다. 신용카드를 대체하기 위해 만들어진 여행자 수표는 신용카드의 단점을 보완하기 위한 편의성으로 인해 점차 사용이 증가되고 있는 추세입니다.,F,
21,여행자 수표에 대해 설명해 주세요.,"사람들은 여행자 수표를 사용하기 위해 일정 금액을 은행에 맡겨야합니다. 여행자 수표 1장당 10$의 비용이 발생하게 되며, 우수 은행 고객의 경우에는 해당 수수료가 면제되는 경우가 있습니다.",F,
21,기항지에 대해 설명해 주세요.,선박이 항해하면서 머무르게 되는 항구를 말합니다. 정기선 항로에서는 스케줄에 의해 기항지가 미리 정해지지만 부정기 항로에서는 필요할 때 어느 항구에도 머무를 수 있습니다. 그러나 다른 나라 항구에 들어갈 때는 법에 의한 단속이 엄중합니다. 아시아와 유럽을 잇는 항로에서는 싱가폴 등이 대표적인 기항지입니다.,P,항구에 대해 설명해 주세요.
21,기항지에 대해 설명해 주세요.,"기항지는 유람선이 잠시 머무르는 항구를 의미합니다. 유람선에서 기항지에 내렸을 때 자유롭게 여행을 할지 선택 관광을 할지 신청할 수 있는데, 이 선택 관광이란 각 기항지의 유물이나 특색 등을 방문하도록 유람선사에서 마련한 여행상품을 말합니다. 내리지 않고 유람선에 머무를 수도 있습니다.",P,선택관광에 대해 설명해 주세요.
21,기항지에 대해 설명해 주세요.,,P,
21,기항지에 대해 설명해 주세요.,"기항지라는 것은 병원에 들어가기 전에 잠시 머무르는 곳으로, 특히 전염병이 심한 곳에 우선적으로 설치되게 됩니다. 이 경우에 사람들은 검역을 받게 되며, 통과가 되면 병원으로 이송됩니다.",F,
21,기항지에 대해 설명해 주세요.,기항지라는 것은 비행기가 머무는 곳으로 기항지에 머무르는 비행기는 일정한 비용을 국토교통부에 지불하게 됩니다. 이 비용은 이후 다시 환급받을 수 있는 비용으로 전액 처리되게 됩니다.,F,
21,기항지에 대해 설명해 주세요.,기항지에 머무르는 동안 선박은 어떠한 법이 적용되지 않습니다. 특정 국가의 법령을 적용받지 않으므로 무슨 범죄 행위를 저지르더라도 기항지에 있는 동안에는 모든 처벌로부터 면제됩니다.,F,
21,컨세션 사업에 대해 설명해 주세요.,"식음료 위탁 운영업으로, 대형 식음료 기업들이 공항·병원·휴게소·대형 상업용 빌딩 등 다중 이용 시설에서 다수의 식음료 브랜드를 유치해 운영 및 관리를 하는 사업 형태를 가리킵니다. 컨세션 사업은 입찰을 통해 계약 기간 동안 매장을 운영하고, 계약일이 종료되면 새로운 사업자를 모집하는 방식으로 이뤄집니다.",P,입찰 방식에 대해 설명해 주세요.
21,컨세션 사업에 대해 설명해 주세요.,"컨세션은 공항·호텔·병원·휴게소 등 다중 이용 시설에 조성된 식음료 공간을 식품전문업체가 위탁해 운영하는 형태를 말합니다. 외식업계에서는 해당 시설과 계약을 맺어 식음료 사업장 운영권을 부여받고, 임차한 공간을 다른 사업자에게 재임대해 푸드코트를 위탁 운영합니다. ",P,위탁 운영에 대해 설명해 주세요.
21,컨세션 사업에 대해 설명해 주세요.,"기존에 식품전문업체들은 공항 위주로 컨세션 사업에 나섰으나, 최근에는 호텔·병원·야구장·대형 상업용 빌딩 등 그 영역을 점차 확대하고 있습니다. 또한 컨세션 사업자들은 임차 공간에 유명 맛집과 자사 브랜드 매장을 다양하게 입점시키는 것은 물론 단순한 푸드코트 형태를 넘어선 특색 있는 공간을 만드는 데 주력하고 있습니다.",P,푸드코트에 대해 설명해 주세요.
21,컨세션 사업에 대해 설명해 주세요.,"공항에 있는 모든 유류를 업체가 관리하는 것으로, 이 경우 위탁받은 기업은 항공유뿐만 아니라, 다른 일반 차량에도 필요한 기름을 독점적으로 10년간 공급할 권리를 확보하게 됩니다.",F,
21,컨세션 사업에 대해 설명해 주세요.,"식당에 납품하는 음식을 독점 혹은 과점하는 형태이므로, 한번 입찰에 성공한 업체는 평생 계약을 보장받으며, 일방적인 계약 취소는 불가능합니다. 그리고 기업은 해당 사업 권리를 매매할 수 있습니다.",F,
21,컨세션 사업에 대해 설명해 주세요.,"단순한 푸드코트에서 시작하여 메뉴를 다각화하는 등 노력을 했으나, 결국은 쇠퇴하고 있는 음식관련 사업입니다. 이를 해결하기 위해서 패스트푸드 등이 도입되고 있으나 별 다른 효용은 없습니다.",F,
21,쇼핑센터에 대해 설명해 주세요.,"과거에는 자연발생적인 것까지 포함시켰으나 현재에는 계획적인 것만을 지칭하게 되었습니다. 쇼핑센터란 상업기업의 하나의 지리적 집단으로, 특정의 상권에 대해 입지·규모·형태 등에 관하여 전체로서 계획·개발·소유·관리되고 있는 것으로, 대개가 주차장 시설을 갖추고 있습니다.",P,상권을 형성하는 요소에 대해 설명해 주세요.
